,item_code,item_name,bedroom,bathroom,area,direction,address,details_property,total_price,unit_price,gross_unit_price,payment,utility
167,360328,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ - Hướng Tây Nam ",2,2,22.3 m²,T.Nam,"Đ.Mai Hắc Đế, P.15, Q.8, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n7.05 m\nChiều rộng\n2.71 m\nDiện tích đất\n22.3 m²\nDiện tích sử dụng\n44.6 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n4.5 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']","1,6 tỷ",64 triệu/m²,"71,7 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
168,362548,Chung Cư Florita Bán Căn Hộ Officetel 32.39 m2 Nội Thất Cơ Bản - Phường Tân Hưng - Quận 7 - Tầng Thấp ,1,1,32.39 m²,Đông,"Đ.D1, P.Tân Hưng, Q.7, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n32.39 m²\nHướng\nĐông\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,6 tỷ",Na,"49,3 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
169,125167,"Bán nhà nhỏ hẻm quận 4 - Nhà nhỏ, xinh, thích hợp gia đình nhỏ ở",1,1,12.1 m²,T.Nam,"Đ.Tôn Thất Thuyết, P.15, Q.4, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.07 m\nChiều rộng\n2.61 m\nDiện tích đất\n12.1 m²\nDiện tích sử dụng\n24.2 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,6 tỷ","124,8 triệu/m²","132,2 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
170,419419,Bán căn hộ Quận 5 - Sổ hồng riêng giao dịch ngay,1,1,46.02 m²,Không xác định,"Đ.An Dương Vương, P.4, Q.5, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n46.02 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,6 tỷ",Na,"34,7 triệu/m²","16,52 triệu/tháng",Na
171,384099,BÁN NHÀ HẺM THÔNG THOÁNG XÃ PHÚ XUÂN HUYỆN NHÀ BÈ ,2,2,36 m²,T.Nam,"Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n9 m\nChiều rộng\n4 m\nDiện tích đất\n36 m²\nDiện tích sử dụng\n72 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,6 tỷ",37 triệu/m²,"44,4 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Cần bán gấp
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
172,415619,"BÁN GẤP NHÀ HẺM, P.1, Q. BÌNH THẠNH - GẦN NGAY BỆNH VIỆN BÌNH THẠNH",2,2,12.7 m²,T.Bắc,"Đ.Đinh Tiên Hoàng, P.1, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n4 m\nChiều rộng\n3.77 m\nDiện tích đất\n12.7 m²\nDiện tích sử dụng\n43.3 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n1.5 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,6 tỷ","111,5 triệu/m²","125,9 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường"
173,373584,"Bán nhà hẻm sổ chung Thị Trấn Nhà Bè, Huyện Nhà Bè",2,1,37.4 m²,Không xác định,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n11 m\nChiều rộng\n3.4 m\nDiện tích đất\n37.4 m²\nDiện tích sử dụng\n56.1 m²\nHướng\nKhông xác định\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,6 tỷ","37,2 triệu/m²","42,7 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
174,101573,"Bán nhà hẻm đường Nguyễn Thượng Hiền, Quận Bình Thạnh",1,1,11.2 m²,Đ.Nam,"Đ.Nguyễn Thượng Hiền, P.5, Q.Bình Thạnh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n3.22 m\nChiều rộng\n3.44 m\nDiện tích đất\n11.2 m²\nDiện tích sử dụng\n22.4 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n1.61 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,6 tỷ","135,4 triệu/m²","142,8 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Di chuyển thuận tiện ra trung tâm
Sân để xe rộng rãi"
175,407743,Bán nhà hẻm an ninh P15 Q8 - Cách chợ Vạn Nguyên chỉ 5 phút đi xe,Na,1,24.1 m²,T.Bắc,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng tắm\n1\nChiều dài\n6.9 m\nChiều rộng\n3.95 m\nDiện tích đất\n24.1 m²\nDiện tích sử dụng\n48.2 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n1 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,6 tỷ","58,9 triệu/m²","66,3 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Khu vực an ninh, yên tĩnh"
176,223942,Bán chung cư Độc Lập tầng 5 Quận Tân Phú khu dân trí cao,2,2,70 m²,Không xác định,"Đ.Độc Lập, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n70 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,6 tỷ",Na,"22,8 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Khu vực an ninh, yên tĩnh"
177,351183,Bán nhà riêng Quận Gò Vấp - Nhà nhỏ xinh phù hợp cho gia đình ở.,2,2,12 m²,Đ.Bắc,"Đ.Nguyễn Văn Công, P.3, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n3.79 m\nChiều rộng\n4.03 m\nDiện tích đất\n12 m²\nDiện tích sử dụng\n24 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,6 tỷ","125,9 triệu/m²","133,3 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
178,345633,Bán căn hộ cao cấp 2PN tại chung cư Topaz Home Quận 12 - Tầng cao,2,1,50 m²,Đông,"Đ.Phan Văn Hớn, P.Tân Thới Nhất, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n50 m²\nHướng\nĐông\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,6 tỷ",Na,32 triệu/m²,"16,52 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
179,251870,"Bán căn Officetel chung cư The Sun Avenue, phường An Phú, Quận 2.",1,1,31.41 m²,Đ.Nam,"Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n31.41 m²\nHướng\nĐ.Nam\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,6 tỷ",Na,"50,9 triệu/m²","16,52 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh"
180,410900,"BÁN ĐẤT NỀN HẺM THÔNG THOÁNG XÃ THỚI TAM THÔN, HUYỆN HÓC MÔN",Na,Na,53.4 m²,T.Bắc,"Đ.Ấp Tam Đông, X.Thới Tam Thôn, H.Hóc Môn, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nChiều dài\n13 m\nChiều rộng\n4 m\nDiện tích đất\n53.4 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,6 tỷ",Na,"29,9 triệu/m²","16,54 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
181,385631,Bán căn hộ cao cấp 2 phòng ngủ sang trọng tại HaDo Riverside - Quận 12,2,1,45.43 m²,Không xác định,"Đ.Lê Thị Riêng, P.Thới An, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n45.43 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"36,3 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
182,409792,"Bán nhà nhỏ xinh tiện nghi Phường Hiệp Phú, Quận 9, Thành Phố Thủ Đức - Cách Ngã Tư Thủ Đức 1km",1,1,14.47 m²,Đ.Bắc,"Đ.Tân Hòa 2, P.Hiệp Phú, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n4.81 m\nChiều rộng\n3.1 m\nDiện tích đất\n14.47 m²\nDiện tích sử dụng\n28.94 m²\nHướng\nĐ.Bắc\nĐộ rộng hẻm\n2.09 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt'],"1,65 tỷ","105,5 triệu/m²",114 triệu/m²,"17,03 triệu/tháng",Na
183,116982,Bán nhà hẻm 3 gác phường 9 quận 3.,1,1,13.9 m²,Đ.Nam,"Đ.Trần Văn Đang, P.9, Q.3, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n5.85 m\nChiều rộng\n2.55 m\nDiện tích đất\n13.9 m²\nDiện tích sử dụng\n13.9 m²\nHướng\nĐ.Nam\nĐộ rộng hẻm\n1 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,65 tỷ",115 triệu/m²,"118,7 triệu/m²","17,03 triệu/tháng",Na
184,384637,Bán căn hộ 1 phòng ngủ sang trọng tại chung cư An Sương - Quận 12,1,1,59 m²,Đông,"Đ.DD2, P.Tân Hưng Thuận, Q.12, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n59 m²\nHướng\nĐông\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"27,9 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
185,191851,Nhà nhỏ xinh Tân Hòa Đông P14 Q6 - 4x6.04m,2,2,19.6 m²,T.Bắc,"Đ.Tân Hòa Đông, P.14, Q.6, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n6.04 m\nChiều rộng\n4 m\nDiện tích đất\n19.6 m²\nDiện tích sử dụng\n47.5 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,65 tỷ","75,2 triệu/m²","84,1 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
186,413186,Căn hộ tầng trung Phố Đông - Hoa Sen Apartment trung tâm thành phố Thủ Đức,1,1,55 m²,Không xác định,"Đ.D31, P.Phước Long B, Q.9, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n55 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng'],"1,65 tỷ",Na,30 triệu/m²,"17,03 triệu/tháng",Na
187,334832,Bán nhà riêng quận Bình Thạnh - Hẻm an ninh - Gần trung tâm,1,1,11.7 m²,Bắc,"Đ.Chu Văn An, P.12, Q.Bình Thạnh, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nChiều dài\n2.6 m\nChiều rộng\n4 m\nDiện tích đất\n11.7 m²\nDiện tích sử dụng\n24 m²\nHướng\nBắc\nĐộ rộng hẻm\n1 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,65 tỷ","133,4 triệu/m²",141 triệu/m²,"17,03 triệu/tháng","Gần chợ, siêu thị
Gần công viên, trung tâm
Gần trường học
Khu vực an ninh, yên tĩnh"
188,259520,"Chính chủ bán căn hộ ORCHARD GARDEN đang để trống, full nội thất",1,1,28 m²,Không xác định,"Đ.Hồng Hà, P.9, Q.Phú Nhuận, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n28 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"58,9 triệu/m²","17,03 triệu/tháng",Na
189,60439,Bán căn hộ OFFICETEL chung cư Moonlight Park View quận Bình Tân,1,1,39.02 m²,Đ.Bắc,"Đ.Số 7, P.An Lạc A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích đất\n45.2 m²\nDiện tích sử dụng\n39.02 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"42,2 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
190,382163,Bán căn hộ cao cấp 2PN tại chung cư Saigon Intela - Bình Chánh.,2,2,49 m²,Đ.Bắc,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n49 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"33,6 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
191,297824,"Bán gấp căn hộ 2 phòng ngủ, thuộc chung cư Đạt Gia phường Tam Phú, Quận Thủ Đức",2,2,54.88 m²,T.Nam,"Đ.Cây Keo, P.Tam Phú, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n54.88 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,65 tỷ",Na,30 triệu/m²,"17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Cần bán gấp
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
192,418571,Bán căn hộ chung cư Full House Quận Bình Tân - Đối diên Aeon Mall Bình Tân.,1,1,56 m²,Không xác định,"Đ.Số 34, P.Bình Trị Đông B, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n1\nDiện tích sử dụng\n56 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang ở\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"29,4 triệu/m²","17,03 triệu/tháng",Na
193,297824,"Bán gấp căn hộ 2 phòng ngủ, thuộc chung cư Đạt Gia phường Tam Phú, Quận Thủ Đức",2,2,54.88 m²,T.Nam,"Đ.Cây Keo, P.Tam Phú, Q.Thủ Đức, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n54.88 m²\nHướng\nT.Nam\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,65 tỷ",Na,30 triệu/m²,"17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Cần bán gấp
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
194,397158,Bán căn hộ cao cấp tại chung cư Saigon Intela - Bình Chánh,2,2,51.54 m²,Không xác định,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n51.54 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,32 triệu/m²,"17,03 triệu/tháng",Na
195,382160,Bán căn hộ cao cấp 2PN tại chung cư Saigon Intela - Bình Chánh.,2,2,49 m²,Đ.Bắc,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n49 m²\nHướng\nĐ.Bắc\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"33,6 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng
Khu vực an ninh, yên tĩnh
Sân để xe rộng rãi"
196,404550,"Bán căn hộ chung cư Green Town - view đẹp Phường Bình Hưng Hòa B, Bình Tân ",2,1,47.9 m²,Không xác định,"Đ.Số 3, P.Bình Hưng Hòa B, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nDiện tích sử dụng\n47.9 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐể trống\nGiấy tờ\nKhác'],"1,65 tỷ",Na,"34,4 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần bệnh viện
Gần công viên, trung tâm
Gần trường học
Di chuyển thuận tiện ra trung tâm"
197,148048,Bán Nhà Nhỏ Xinh Hẻm 1/ Đặng Nguyên Cẩn Phường 13 Quận 6,2,2,12.7 m²,T.Bắc,"Đ.Đặng Nguyên Cẩn, P.13, Q.6, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nChiều dài\n4.3 m\nChiều rộng\n3 m\nDiện tích đất\n12.7 m²\nDiện tích sử dụng\n12.7 m²\nHướng\nT.Bắc\nĐộ rộng hẻm\n2 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng + 1 lầu']","1,65 tỷ","125,6 triệu/m²","129,9 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần trường học"
198,414048,Bán nhà riêng Huyện Nhà Bè - Gần chợ,2,1,37.4 m²,T.Nam,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh","['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n1\nChiều dài\n11 m\nChiều rộng\n3.5 m\nDiện tích đất\n37.4 m²\nDiện tích sử dụng\n75 m²\nHướng\nT.Nam\nĐộ rộng hẻm\n3 m\nHiện trạng nhà\nĐể trống\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt, 1 lửng']","1,65 tỷ","37,3 triệu/m²","44,1 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Di chuyển thuận tiện ra trung tâm
Thiết kế thông thoáng"
199,165896,Bán chung cư Nhất Lan 3 Tân Tạo A- Bình Tân,2,2,62 m²,Không xác định,"Đ.3A, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n2\nDiện tích sử dụng\n62 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng'],"1,65 tỷ",Na,"26,6 triệu/m²","17,03 triệu/tháng",Cần bán gấp
200,328998,Bán nhà riêng hẻm xe ba gác thông thoáng gần mặt tiền đường Phường 4 Quận 8 - Sổ hồng riêng chính chủ,2,3,18.3 m²,Nam,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n2\nPhòng tắm\n3\nChiều dài\n4.4 m\nChiều rộng\n3.72 m\nDiện tích đất\n18.3 m²\nDiện tích sử dụng\n36.6 m²\nHướng\nNam\nĐộ rộng hẻm\n4.25 m\nHiện trạng nhà\nĐang ở\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 1 lầu'],"1,65 tỷ","83,4 triệu/m²","90,1 triệu/m²","17,03 triệu/tháng",Na
201,402475,Bán nhà riêng Quận Gò Vấp - Gần Vincom Quang Trung,4,2,20 m²,Nam,"Đ.Quang Trung, P.10, Q.Gò Vấp, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n4\nPhòng tắm\n2\nChiều dài\n9.17 m\nChiều rộng\n3.52 m\nDiện tích đất\n20 m²\nDiện tích sử dụng\n60 m²\nHướng\nNam\nĐộ rộng hẻm\n1.4 m\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nSổ hồng\nKết cấu nhà\n1 trệt + 2 lầu'],"1,65 tỷ","69,7 triệu/m²","82,5 triệu/m²","17,03 triệu/tháng","Gần chợ, siêu thị
Gần trường học
Gần mặt tiền đường
Di chuyển thuận tiện ra trung tâm
Khu vực an ninh, yên tĩnh"
202,412513,"Bán căn hộ cao cấp chung cư Sài Gòn Intela ngay xã Phong Phú, huyện Bình Chánh",1,2,49.95 m²,Không xác định,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",['CHI TIẾT BẤT ĐỘNG SẢN\nPhòng ngủ\n1\nPhòng tắm\n2\nDiện tích sử dụng\n49.95 m²\nHướng\nKhông xác định\nHiện trạng nhà\nĐang cho thuê\nGiấy tờ\nKhác'],"1,65 tỷ",Na,33 triệu/m²,"17,03 triệu/tháng",Na
